scenario,imd_decile,age_group,age_idx,adm_base,adm_cf,adm_diff,adm_attr_frac,death_base,death_cf,death_diff,death_attr_frac,adm_avoided_abs,death_avoided_abs
CF1: decile 10 πₐ,8,75+,17,2.41653905566135,1.7227856227141896,0.6937534329471604,28.708554547126752,0.5517726528658866,0.38925065561048805,0.16252199725539856,29.45452196865237,241.79071583442072,56.64304951729957
CF1: decile 10 πₐ,9,Under 1,1,0.00198467606743221,0.0016401198411989187,3.445562262332912e-4,17.360829401196987,7.340220894284305e-5,6.031264864276321e-5,1.3089560300079841e-5,17.832651753399468,0.010982858155180993,4.172346141036734e-4
CF1: decile 10 πₐ,9,1 to 4,2,0.009600750623222892,0.007956517233678406,0.0016442333895444854,17.126092053337075,3.5518189694572384e-4,2.9266272575902765e-4,6.25191711866962e-5,17.6020151151594,0.2372947711935624,0.009022729082316116
CF1: decile 10 πₐ,9,5 to 9,3,0.028853138778990588,0.02445744043711343,0.0043956983418771585,15.23473191442827,0.0010954871038245237,9.229115731462608e-4,1.7257553067826284e-4,15.7533146739723,0.8889044240340185,0.0348984713619853
CF1: decile 10 πₐ,9,10 to 14,4,0.008417282197150197,0.007109803329686218,0.001307478867463979,15.53326640167353,3.1090313810335537e-4,2.6099239283805536e-4,4.991074526530001e-5,16.053471048821606,0.26655493204183117,0.010175273683890507
CF1: decile 10 πₐ,9,15 to 19,5,0.002792961225230077,0.0023493877414007317,4.4357348382934514e-4,15.881834657149769,8.015754729861163e-5,6.701051766775042e-5,1.3147029630861215e-5,16.401486914119847,0.0803594910169753,0.0023817668279007406
CF1: decile 10 πₐ,9,20 to 24,6,0.0033436833615177524,0.0027166453103748874,6.27038051142865e-4,18.752913579060973,1.1080146765120534e-4,8.948365482766504e-5,2.13178128235403e-5,19.239648422931694,0.11143352291576167,0.003788476599555926
CF1: decile 10 πₐ,9,25 to 29,7,0.018452188735562976,0.014868005561389624,0.0035841831741733523,19.42416276756124,7.810001621669998e-4,6.255186841131614e-4,1.5548147805383833e-4,19.907995617111286,0.6780001386635898,0.029411572611501728
CF1: decile 10 πₐ,9,30 to 34,8,0.02483358991965545,0.019944276695817113,0.004889313223838336,19.688306200017063,0.0011759917968239798,9.399874901589912e-4,2.360043066649886e-4,20.068533411743967,0.9585272408040436,0.046267552625289254
CF1: decile 10 πₐ,9,35 to 39,9,0.03817109304799455,0.02970434703591453,0.008466746012080018,22.181041557899135,0.0019607908053909063,0.0015166368732129588,4.4415393217794755e-4,22.65177554672388,1.790078935029772,0.09390509609807718
CF1: decile 10 πₐ,9,40 to 44,10,0.06352135820027396,0.047988123051472195,0.015533235148801769,24.453562689619528,0.0037176160804780504,0.002791498564086456,9.261175163915946e-4,24.91159647320292,3.4017811580557593,0.2028198947113311
CF1: decile 10 πₐ,9,45 to 49,11,0.09834431705423864,0.07299544543893399,0.02534887161530465,25.7756343981974,0.007031277028351872,0.005187428758895076,0.0018438482694567958,26.223519028221148,6.013126771105686,0.43738804469045783
CF1: decile 10 πₐ,9,50 to 54,12,0.10609862877914224,0.07851975659071088,0.027578872188431358,25.993617924921804,0.009178240399207968,0.006752510909880563,0.0024257294893274047,26.429134385461637,6.989018893851332,0.6147267051548659
CF1: decile 10 πₐ,9,55 to 59,13,0.17503981765581433,0.12764131353993097,0.047398504115883366,27.078698293141716,0.018858603377044463,0.013671262532333268,0.0051873408447111954,27.506495263723817,11.723237149824286,1.2830030827732553
CF1: decile 10 πₐ,9,60 to 64,14,0.3269773765722129,0.23965144138512282,0.08732593518709006,26.707026676447796,0.04328540499916575,0.03154172049866294,0.01174368450050281,27.130818114625814,18.40790752192823,2.4755149519877846
CF1: decile 10 πₐ,9,65 to 69,15,0.4084157822784294,0.3008855737577784,0.10753020852065098,26.328612454879224,0.06570329886776323,0.04812537431734991,0.01757792455041332,26.753488566519728,20.440445049676214,3.341392207856408
CF1: decile 10 πₐ,9,70 to 74,16,0.8784906876370998,0.6565734207904584,0.22191726684664137,25.261197411612667,0.16418891476551908,0.12201939772066524,0.042169517044853846,25.68353478983452,45.46163423605308,8.638783214327272
CF1: decile 10 πₐ,9,75+,17,2.154210883056148,1.7522724672223977,0.40193841583375045,18.6582668853444,0.48894000207040805,0.3955701945749586,0.09336980749544943,19.096373195090724,145.4143196144784,33.77957043822713
CF1: decile 10 πₐ,10,Under 1,1,0.001691784523847859,0.001691784523847859,0,0,6.265160251766198e-5,6.265160251766198e-5,0,0,0,0
CF1: decile 10 πₐ,10,1 to 4,2,0.00891459045632488,0.00891459045632488,0,0,3.3025387034028327e-4,3.3025387034028327e-4,0,0,0,0
CF1: decile 10 πₐ,10,5 to 9,3,0.030094252592787245,0.030094252592787245,0,0,0.0011443571992923386,0.0011443571992923386,0,0,0,0
CF1: decile 10 πₐ,10,10 to 14,4,0.009898315036639484,0.009898315036639484,0,0,3.6646526385619927e-4,3.6646526385619927e-4,0,0,0,0
CF1: decile 10 πₐ,10,15 to 19,5,0.0035917762602823847,0.0035917762602823847,0,0,1.0335450979432968e-4,1.0335450979432968e-4,0,0,0,0
CF1: decile 10 πₐ,10,20 to 24,6,0.003167777813725341,0.003167777813725341,0,0,1.0514213637889462e-4,1.0514213637889462e-4,0,0,0,0
CF1: decile 10 πₐ,10,25 to 29,7,0.014400959549175203,0.014400959549175203,0,0,6.103320790897489e-4,6.103320790897489e-4,0,0,0,0
CF1: decile 10 πₐ,10,30 to 34,8,0.019137525767617545,0.019137525767617545,0,0,9.082360089393127e-4,9.082360089393127e-4,0,0,0,0
CF1: decile 10 πₐ,10,35 to 39,9,0.03248863394612613,0.03248863394612613,0,0,0.0016713393072454294,0.0016713393072454294,0,0,0,0
CF1: decile 10 πₐ,10,40 to 44,10,0.059071923863427106,0.059071923863427106,0,0,0.0034626410298976723,0.0034626410298976723,0,0,0,0
CF1: decile 10 πₐ,10,45 to 49,11,0.09449038714447712,0.09449038714447712,0,0,0.006766380422639193,0.006766380422639193,0,0,0,0
CF1: decile 10 πₐ,10,50 to 54,12,0.09707516400675405,0.09707516400675405,0,0,0.00840945493579238,0.00840945493579238,0,0,0,0
CF1: decile 10 πₐ,10,55 to 59,13,0.15878384352452923,0.15878384352452923,0,0,0.017129210795238287,0.017129210795238287,0,0,0,0
CF1: decile 10 πₐ,10,60 to 64,14,0.29294784220492426,0.29294784220492426,0,0,0.038828493802798715,0.038828493802798715,0,0,0,0
CF1: decile 10 πₐ,10,65 to 69,15,0.3717382501378474,0.3717382501378474,0,0,0.059882230866965196,0.059882230866965196,0,0,0,0
CF1: decile 10 πₐ,10,70 to 74,16,0.8524980740228655,0.8524980740228655,0,0,0.15957326416718404,0.15957326416718404,0,0,0,0
CF1: decile 10 πₐ,10,75+,17,2.2655562352239156,2.2655562352239156,0,0,0.5149087281876689,0.5149087281876689,0,0,0,0
CF2: decile 5 πₐ,1,Under 1,1,0.01166002539051024,0.009970979526209522,0.001689045864300718,14.4857820436256,4.5623872969628693e-4,3.900503909906285e-4,6.618833870565842e-5,14.507391503066666,0.1273350555299598,0.004989856085411937
CF2: decile 5 πₐ,1,1 to 4,2,0.05425738371424643,0.047017629633109556,0.007239754081136876,13.343352711708295,0.0021230102443043574,0.0018392782321440815,2.837320121602759e-4,13.364608716395798,2.40669863574418,0.09432053063270021
