imd_decile,age_group,age_idx,adm_base,adm_closed,adm_reduction,adm_pct_red,death_base,death_closed,death_reduction,death_pct_red,adm_avoided_abs,death_avoided_abs
6,5 to 9,3,0.05079121030481395,0.0011635054256527704,0.049627704879161176,97.70923862875051,0.0020005886217883107,4.513905498034463e-5,0.001955449566807966,97.74371130132715,10.08864360623374,0.3975165447913651
6,10 to 14,4,0.013628890470756102,3.2992923722131005e-4,0.013298961233534792,97.57919224657907,5.22446312115723e-4,1.2458561669853351e-5,5.099877504458697e-4,97.61534125498933,2.5867421005772,0.09919622756177865
6,15 to 19,5,0.0054271313341107946,1.676289648487685e-4,0.0052595023692620264,96.91127863821572,1.617923026682741e-4,4.921115015854541e-6,1.5687118765241956e-4,96.95837506809924,0.9459680229704727,0.02821467067147857
6,20 to 24,6,0.009649595707319748,4.28130194531392e-4,0.009221465512788357,95.56323179211923,3.3264930584817347e-4,1.4555960594338197e-5,3.1809334525383526e-4,95.62423238574807,2.141027659250264,0.07385449194246049
6,25 to 29,7,0.05300570256409891,0.0024826346258174717,0.05052306793828144,95.31628767147221,0.002334255119369167,1.0784705279526176e-4,0.0022264080665739053,95.37980866357027,12.593720736369946,0.5549694937347239
6,30 to 34,8,0.06723564289295772,0.004323067372372539,0.06291257552058518,93.57027435692842,0.0033028310106097488,2.1162975214415817e-4,0.0030912012584655905,93.59247410889822,15.708555294683341,0.7718378320040806
6,35 to 39,9,0.09563151035379629,0.00404776222858343,0.09158374812521286,95.76733420437635,0.0051091942034054896,2.132803424200075e-4,0.004895913860985482,95.82555812269091,21.93443650326547,1.1725782565965903
6,40 to 44,10,0.14335596724191269,0.006324360159503567,0.1370316070824091,95.5883523503202,0.00872568501339748,3.7963891074221077e-4,0.008346046102655269,95.64917928896917,30.001544980745976,1.8272738887868962
6,45 to 49,11,0.21512035987642777,0.010182684184710033,0.20493767569171775,95.26651768779149,0.015998508924729673,7.470164010898217e-4,0.01525149252363985,95.33071235197973,45.50121241541147,3.386207043814161
6,50 to 54,12,0.24154614118274664,0.011324443069013607,0.23022169811373303,95.31168537259063,0.021737947697017007,0.0010061356700526952,0.02073181202696431,95.37152410118843,54.173189443322315,4.878377623143293
6,55 to 59,13,0.38348111941604096,0.018214910728416304,0.36526620868762466,95.250115375653,0.04297155835407701,0.002015043120919755,0.040956515233157256,95.31075158057754,83.91544357924303,9.40925840251934
6,60 to 64,14,0.7224583235099151,0.03302660642496983,0.6894317170849453,95.42857970484486,0.09942689591173205,0.004488299832027481,0.09493859607970458,95.48582927097307,134.47648783188265,18.518163066923975
6,65 to 69,15,0.8302723191823025,0.03821641184540409,0.7920559073368983,95.39712321337633,0.13876887379510452,0.006306128915491619,0.1324627448796129,95.455660377555,135.9330644419433,22.733328126316586
6,70 to 74,16,1.5235134998156523,0.07037026404068188,1.4531432357749705,95.38105411936311,0.2956890392335007,0.013488399609000654,0.28220063962450004,95.43831599440887,254.5087753270947,49.42564326705955
6,75+,17,3.47302734626371,0.15789980293649739,3.3151275433272125,95.45353988915848,0.8178956078155666,0.036766249808248594,0.781129358007318,95.50477475891527,1019.4573124825414,240.21037670729325
7,Under 1,1,0.003335179254668132,9.437332350486375e-5,0.0032408059311632683,97.17036727867708,1.2578212999595515e-4,3.6387423481272784e-6,1.2214338764782786e-4,97.10710706819458,0.10950077834743112,0.00412699689568525
7,1 to 4,2,0.01507184380741312,3.683458630144806e-4,0.01470349794439864,97.55606634648571,5.685352215596476e-4,1.4203320028910518e-5,5.54331901530737e-4,97.50176954913242,2.149754265368051,0.08104720211827272
7,5 to 9,3,0.03902072272307194,5.960554579565525e-4,0.03842466726511539,98.47246433084614,0.001510062027936837,2.3490665847906973e-5,0.0014865713620889301,98.44439066652106,7.45568387970928,0.288445077842644
7,10 to 14,4,0.010649068240989884,1.7170922765818127e-4,0.010477359013331702,98.38756571211323,4.00897794128349e-4,6.587678886864874e-6,3.9431011524148415e-4,98.35676848729284,1.9694482567785416,0.0741191905426121
7,15 to 19,5,0.004053924092637169,8.286301830010874e-5,0.0039710610743370605,97.95598002314334,1.1866190237668015e-4,2.4717442748440966e-6,1.1619015810183606e-4,97.91698580139244,0.6934993311415731,0.02029125098316671
