lsoa_code,urban_rural
E01001575,Urban
E01001576,Urban
E01001577,Urban
E01001578,Urban
E01001579,Urban
E01001580,Urban
E01001581,Urban
E01001582,Urban
E01001583,Urban
E01001584,Urban
E01001585,Urban
E01001586,Urban
E01001587,Urban
E01001588,Urban
E01001589,Urban
E01001590,Urban
E01001591,Urban
E01001592,Urban
E01001593,Urban
E01001594,Urban
E01001595,Urban
E01001596,Urban
E01001597,Urban
E01001598,Urban
E01001599,Urban
E01001600,Urban
E01001601,Urban
E01001602,Urban
E01001603,Urban
E01001604,Urban
E01001605,Urban
E01001606,Urban
E01001607,Urban
E01001608,Urban
E01001609,Urban
E01001610,Urban
E01001611,Urban
E01001613,Urban
E01001614,Urban
E01001615,Urban
E01001617,Urban
E01001618,Urban
E01001619,Urban
E01001620,Urban
E01001621,Urban
E01001623,Urban
E01001624,Urban
E01001625,Urban
E01001629,Urban
E01001631,Urban
E01001632,Urban
E01001633,Urban
E01001634,Urban
E01001635,Urban
E01001636,Urban
E01001637,Urban
E01001638,Urban
E01001640,Urban
E01001641,Urban
E01001642,Urban
E01001644,Urban
E01001645,Urban
E01001646,Urban
E01001647,Urban
E01001648,Urban
E01001649,Urban
E01001650,Urban
E01001651,Urban
E01001652,Urban
E01001653,Urban
E01001654,Urban
E01001655,Urban
E01001656,Urban
E01001657,Urban
E01001658,Urban
E01001659,Urban
E01001660,Urban
E01001661,Urban
E01001662,Urban
E01001664,Urban
E01001665,Urban
E01001666,Urban
E01001667,Urban
E01001668,Urban
E01001669,Urban
E01001671,Urban
E01001672,Urban
E01001673,Urban
E01001674,Urban
E01001675,Urban
E01001676,Urban
E01001677,Urban
E01001678,Urban
E01001679,Urban
E01001680,Urban
E01001681,Urban
E01001682,Urban
E01001683,Urban
E01001684,Urban
E01001685,Urban
E01001686,Urban
E01001687,Urban
E01001688,Urban
E01001690,Urban
E01001692,Urban
E01001693,Urban
E01001694,Urban
E01001695,Urban
E01001696,Urban
E01001697,Urban
E01001698,Urban
E01001699,Urban
E01001700,Urban
E01001701,Urban
E01001702,Urban
E01001703,Urban
E01001704,Urban
E01001705,Urban
E01001706,Urban
E01001708,Urban
E01001709,Urban
E01001710,Urban
E01001711,Urban
E01001712,Urban
E01001713,Urban
E01001714,Urban
E01001715,Urban
E01001716,Urban
E01001717,Urban
E01001718,Urban
E01001719,Urban
E01001720,Urban
E01001722,Urban
E01001723,Urban
E01001724,Urban
E01001725,Urban
E01001726,Urban
E01001727,Urban
E01001728,Urban
E01001729,Urban
E01001730,Urban
E01001731,Urban
E01001732,Urban
E01001733,Urban
E01001734,Urban
E01001735,Urban
E01001736,Urban
E01001737,Urban
E01001738,Urban
E01001739,Urban
E01001740,Urban
E01001741,Urban
E01001742,Urban
E01001744,Urban
E01001745,Urban
E01001746,Urban
E01001747,Urban
E01001748,Urban
E01001749,Urban
E01001750,Urban
E01001751,Urban
E01001752,Urban
E01001753,Urban
E01001754,Urban
E01001755,Urban
E01001756,Urban
E01001757,Urban
E01001758,Urban
E01001759,Urban
E01001760,Urban
E01001761,Urban
E01001762,Urban
E01001763,Urban
E01001764,Urban
E01001765,Urban
E01001767,Urban
E01001768,Urban
E01001769,Urban
E01001770,Urban
E01001772,Urban
E01001773,Urban
E01001774,Urban
E01001775,Urban
E01001776,Urban
E01001777,Urban
E01001779,Urban
E01001780,Urban
E01001781,Urban
E01001782,Urban
E01001783,Urban
E01001784,Urban
E01001785,Urban
E01001786,Urban
E01001787,Urban
E01001788,Urban
E01001789,Urban
E01001790,Urban
E01001791,Urban
E01001792,Urban
E01001793,Urban
E01001794,Urban
E01001795,Urban
E01001796,Urban
E01001798,Urban
E01001799,Urban
E01001800,Urban
E01001801,Urban
E01001802,Urban
E01001803,Urban
E01001804,Urban
E01001805,Urban
E01001806,Urban
E01001807,Urban
E01001808,Urban
E01001809,Urban
E01001811,Urban
E01001812,Urban
E01001813,Urban
E01001814,Urban
E01001815,Urban
E01001816,Urban
E01001819,Urban
E01001820,Urban
E01001821,Urban
E01001822,Urban
E01001823,Urban
E01001824,Urban
E01001825,Urban
E01001826,Urban
E01001827,Urban
E01001828,Urban
E01001829,Urban
E01001830,Urban
E01001831,Urban
E01001832,Urban
E01001833,Urban
E01001834,Urban
E01001835,Urban
E01001836,Urban
E01001837,Urban
E01001838,Urban
E01001839,Urban
E01001840,Urban
E01001841,Urban
E01001842,Urban
E01001843,Urban
E01001844,Urban
E01001845,Urban
E01001846,Urban
E01001847,Urban
E01001848,Urban
E01001849,Urban
E01001850,Urban
E01001851,Urban
E01001852,Urban
E01001853,Urban
E01001854,Urban
E01001855,Urban
E01001856,Urban
E01001857,Urban
E01001858,Urban
E01001859,Urban
E01001860,Urban
E01001861,Urban
E01001862,Urban
E01001863,Urban
E01001864,Urban
E01001865,Urban
E01001866,Urban
E01001867,Urban
E01001868,Urban
E01001869,Urban
E01001870,Urban
E01001871,Urban
E01001872,Urban
E01001873,Urban
E01001874,Urban
E01001875,Urban
E01001876,Urban
E01001877,Urban
E01001878,Urban
E01001879,Urban
E01001880,Urban
E01001881,Urban
E01001882,Urban
E01001883,Urban
E01001884,Urban
E01001885,Urban
E01001886,Urban
E01001887,Urban
E01001888,Urban
E01001889,Urban
E01001890,Urban
E01001891,Urban
E01001892,Urban
E01001893,Urban
E01001894,Urban
E01001895,Urban
E01001896,Urban
E01001897,Urban
E01001898,Urban
E01001899,Urban
E01001900,Urban
E01001901,Urban
E01001902,Urban
E01001903,Urban
E01001904,Urban
E01001905,Urban
E01001906,Urban
E01001907,Urban
E01001908,Urban
E01001909,Urban
E01001910,Urban
E01001911,Urban
E01001912,Urban
E01001913,Urban
E01001914,Urban
E01001915,Urban
E01001916,Urban
E01001917,Urban
E01001918,Urban
E01001919,Urban
E01001920,Urban
E01001921,Urban
E01001922,Urban
E01001923,Urban
E01001924,Urban
E01001925,Urban
E01001926,Urban
E01001927,Urban
E01001928,Urban
E01001929,Urban
E01001930,Urban
E01001931,Urban
E01001932,Urban
E01001933,Urban
E01001934,Urban
E01001935,Urban
E01001937,Urban
E01001938,Urban
E01001939,Urban
E01001940,Urban
E01001941,Urban
E01001942,Urban
E01001943,Urban
E01001944,Urban
E01001945,Urban
E01001946,Urban
E01001947,Urban
E01001948,Urban
E01001949,Urban
E01001950,Urban
E01001951,Urban
E01001952,Urban
E01001953,Urban
E01001954,Urban
E01001955,Urban
E01001956,Urban
E01001957,Urban
E01001958,Urban
E01001959,Urban
E01001960,Urban
E01001961,Urban
E01001962,Urban
E01001963,Urban
E01001964,Urban
E01001965,Urban
E01001966,Urban
E01001967,Urban
E01001968,Urban
E01001969,Urban
E01001970,Urban
E01001971,Urban
E01001972,Urban
E01001973,Urban
E01001974,Urban
E01001975,Urban
E01001976,Urban
E01001977,Urban
E01001978,Urban
E01001979,Urban
E01001980,Urban
E01001981,Urban
E01001982,Urban
E01001983,Urban
E01001984,Urban
E01001985,Urban
E01001986,Urban
E01001987,Urban
E01001988,Urban
E01001989,Urban
E01001990,Urban
E01001991,Urban
E01001992,Urban
E01001993,Urban
E01001994,Urban
E01001995,Urban
E01001996,Urban
E01001997,Urban
E01001998,Urban
E01001999,Urban
E01002000,Urban
E01002001,Urban
E01002002,Urban
E01002003,Urban
E01002004,Urban
E01002005,Urban
E01002006,Urban
E01002007,Urban
E01002008,Urban
E01002009,Urban
E01002010,Urban
E01002011,Urban
E01002013,Urban
E01002014,Urban
E01002015,Urban
E01002016,Urban
E01002017,Urban
E01002018,Urban
E01002019,Urban
E01002020,Urban
E01002021,Urban
E01002022,Urban
E01002023,Urban
E01002024,Urban
E01002025,Urban
E01002026,Urban
E01002027,Urban
E01002028,Urban
E01002029,Urban
E01002030,Urban
E01002031,Urban
E01002032,Urban
E01002033,Urban
E01002034,Urban
E01002036,Urban
E01002037,Urban
E01002038,Urban
E01002039,Urban
E01002040,Urban
E01002041,Urban
E01002042,Urban
E01002043,Urban
E01002044,Urban
E01002045,Urban
E01002046,Urban
E01002047,Urban
E01002048,Urban
E01002049,Urban
E01002050,Urban
E01002051,Urban
E01002052,Urban
E01002053,Urban
E01002054,Urban
E01002055,Urban
E01002056,Urban
E01002057,Urban
E01002058,Urban
E01002059,Urban
E01002060,Urban
E01002061,Urban
E01002062,Urban
E01002063,Urban
E01002064,Urban
E01002065,Urban
E01002066,Urban
E01002067,Urban
E01002068,Urban
E01002069,Urban
E01002070,Urban
E01002071,Urban
E01002072,Urban
E01002073,Urban
E01002074,Urban
E01002075,Urban
E01002076,Urban
E01002077,Urban
E01002078,Urban
E01002079,Urban
E01002080,Urban
E01002081,Urban
E01002082,Urban
E01002083,Urban
E01002084,Urban
E01002085,Urban
E01002086,Urban
E01002087,Urban
E01002088,Urban
E01002089,Urban
E01002090,Urban
E01002091,Urban
E01002092,Urban
E01002093,Urban
E01002094,Urban
E01002095,Urban
E01002096,Urban
E01002097,Urban
E01002098,Urban
E01002099,Urban
E01002100,Urban
E01002101,Urban
E01002102,Urban
E01002103,Urban
E01002104,Urban
E01002105,Urban
E01002106,Urban
E01002107,Urban
E01002108,Urban
E01002109,Urban
E01002110,Urban
E01002111,Urban
E01002112,Urban
E01002113,Urban
E01002114,Urban
E01002115,Urban
E01002116,Urban
E01002117,Urban
E01002118,Urban
E01002119,Urban
E01002120,Urban
E01002121,Urban
E01002122,Urban
E01002123,Urban
E01002124,Urban
E01002125,Urban
E01002126,Urban
E01002127,Urban
E01002128,Urban
E01002129,Urban
E01002130,Urban
E01002131,Urban
E01002132,Urban
E01002133,Urban
E01002134,Urban
E01002135,Urban
E01002136,Urban
E01002137,Urban
E01002138,Urban
E01002139,Urban
E01002140,Urban
E01002141,Urban
E01002142,Urban
E01002143,Urban
E01002144,Urban
E01002145,Urban
E01002146,Urban
E01002147,Urban
E01002148,Urban
E01002149,Urban
E01002150,Urban
E01002151,Urban
E01002152,Urban
E01002153,Urban
E01002154,Urban
E01002155,Urban
E01002156,Urban
E01002157,Urban
E01002158,Urban
E01002159,Urban
E01002160,Urban
E01002161,Urban
E01002162,Urban
E01002163,Urban
E01002164,Urban
E01002165,Urban
E01002166,Urban
E01002167,Urban
E01002168,Urban
E01002169,Urban
E01002170,Urban
E01002171,Urban
E01002172,Urban
E01002173,Urban
E01002174,Urban
E01002175,Urban
E01002176,Urban
E01002177,Urban
E01002178,Urban
E01002179,Urban
E01002180,Urban
E01002181,Urban
E01002182,Urban
E01002183,Urban
E01002184,Urban
E01002185,Urban
E01002186,Urban
E01002187,Urban
E01002188,Urban
E01002189,Urban
E01002190,Urban
E01002191,Urban
E01002192,Urban
E01002193,Urban
E01002194,Urban
E01002195,Urban
E01002196,Urban
E01002197,Urban
E01002198,Urban
E01002199,Urban
E01002200,Urban
E01002201,Urban
E01002202,Urban
E01002203,Urban
E01002204,Urban
E01002206,Urban
E01002207,Urban
E01002208,Urban
E01002209,Urban
E01002210,Urban
E01002211,Urban
E01002212,Urban
E01002213,Urban
E01002214,Urban
E01002215,Urban
E01002216,Urban
E01002217,Urban
E01002218,Urban
E01002219,Urban
E01002220,Urban
E01002221,Urban
E01002222,Urban
E01002223,Urban
E01002224,Urban
E01002225,Urban
E01002226,Urban
E01002227,Urban
E01002228,Urban
E01002229,Urban
E01002230,Urban
E01002231,Urban
E01002232,Urban
E01002233,Urban
E01002234,Urban
E01002235,Urban
E01002236,Urban
E01002237,Urban
E01002238,Urban
E01002239,Urban
E01002240,Urban
E01002241,Urban
E01002242,Urban
E01002243,Urban
E01002244,Urban
E01002245,Urban
E01002246,Urban
E01002247,Urban
E01002248,Urban
E01002249,Urban
E01002250,Urban
E01002251,Urban
E01002252,Urban
E01002253,Urban
E01002254,Urban
E01002255,Urban
E01002256,Urban
E01002257,Urban
E01002258,Urban
E01002259,Urban
E01002260,Urban
E01002261,Urban
E01002262,Urban
E01002263,Urban
E01002264,Urban
E01002265,Urban
E01002266,Urban
E01002267,Urban
E01002268,Urban
E01002269,Urban
E01002270,Urban
E01002271,Urban
E01002272,Urban
E01002273,Urban
E01002274,Urban
E01002275,Urban
E01002276,Urban
E01002277,Urban
E01002278,Urban
E01002279,Urban
E01002280,Urban
E01002281,Urban
E01002282,Urban
E01002283,Urban
E01002284,Urban
E01002285,Urban
E01002286,Urban
E01002287,Urban
E01002288,Urban
E01002289,Urban
E01002290,Urban
E01002291,Urban
E01002292,Urban
E01002293,Urban
E01002294,Urban
E01002295,Urban
E01002296,Urban
E01002297,Urban
E01002298,Urban
E01002299,Urban
E01002300,Urban
E01002301,Urban
E01002302,Urban
E01002303,Urban
E01002304,Urban
E01002305,Urban
E01002306,Urban
E01002307,Urban
E01002308,Urban
E01002309,Urban
E01002310,Urban
E01002311,Urban
E01002312,Urban
E01002313,Urban
E01002314,Urban
E01002315,Urban
E01002316,Urban
E01002317,Urban
E01002318,Urban
E01002319,Urban
E01002320,Urban
E01002321,Urban
E01002322,Urban
E01002323,Urban
E01002324,Urban
E01002325,Urban
E01002326,Urban
E01002327,Urban
E01002328,Urban
E01002329,Urban
E01002330,Urban
E01002331,Urban
E01002332,Urban
E01002333,Urban
E01002334,Urban
E01002335,Urban
E01002336,Urban
E01002337,Urban
E01002338,Urban
E01002339,Urban
E01002340,Urban
E01002341,Urban
E01002342,Urban
E01002343,Urban
E01002344,Urban
E01002345,Urban
E01002346,Urban
E01002347,Urban
E01002348,Urban
E01002349,Urban
E01002350,Urban
E01002351,Urban
E01002352,Urban
E01002353,Urban
E01002354,Urban
E01002355,Urban
E01002356,Urban
E01002358,Urban
E01002359,Urban
E01002360,Urban
E01002361,Urban
E01002362,Urban
E01002363,Urban
E01002364,Urban
E01002365,Urban
E01002366,Urban
E01002367,Urban
E01002368,Urban
E01002369,Urban
E01002370,Urban
E01002371,Urban
E01002372,Urban
E01002373,Urban
E01002374,Urban
E01002375,Urban
E01002376,Urban
E01002377,Urban
E01002378,Urban
E01002379,Urban
E01002380,Urban
E01002381,Urban
E01002382,Urban
E01002383,Urban
E01002384,Urban
E01002385,Urban
E01002386,Urban
E01002387,Urban
E01002388,Urban
E01002389,Urban
E01002390,Urban
E01002391,Urban
E01002392,Urban
E01002393,Urban
E01002394,Urban
E01002395,Urban
E01002396,Urban
E01002397,Urban
E01002398,Urban
E01002399,Urban
E01002400,Urban
E01002401,Urban
E01002402,Urban
E01002403,Urban
E01002404,Urban
E01002405,Urban
E01002406,Urban
E01002407,Urban
E01002408,Urban
E01002409,Urban
E01002410,Urban
E01002411,Urban
E01002412,Urban
E01002413,Urban
E01002414,Urban
E01002415,Urban
E01002416,Urban
E01002417,Urban
E01002418,Urban
E01002419,Urban
E01002420,Urban
E01002421,Urban
E01002422,Urban
E01002423,Urban
E01002424,Urban
E01002425,Urban
E01002426,Urban
E01002427,Urban
E01002428,Urban
E01002429,Urban
E01002430,Urban
E01002431,Urban
E01002432,Urban
E01002433,Urban
E01002434,Urban
E01002435,Urban
E01002436,Urban
E01002437,Urban
E01002438,Rural
E01002439,Rural
E01002440,Rural
E01002441,Rural
E01002442,Rural
E01002443,Urban
E01002444,Urban
E01002445,Urban
E01002446,Urban
E01002447,Urban
E01002448,Urban
E01002449,Urban
E01002450,Urban
E01002451,Urban
E01002452,Urban
E01002453,Urban
E01002454,Urban
E01002455,Urban
E01002456,Urban
E01002457,Urban
E01002458,Urban
E01002459,Urban
E01002460,Urban
E01002461,Urban
E01002462,Urban
E01002463,Urban
E01002464,Urban
E01002465,Urban
E01002466,Urban
E01002467,Urban
E01002468,Urban
E01002469,Urban
E01002470,Urban
E01002471,Urban
E01002472,Urban
E01002473,Urban
E01002474,Urban
E01002475,Urban
E01002476,Urban
E01002477,Urban
E01002478,Urban
E01002479,Urban
E01002480,Urban
E01002481,Urban
E01002482,Urban
E01002483,Urban
E01002484,Urban
E01002485,Urban
E01002486,Urban
E01002487,Urban
E01002488,Urban
E01002489,Urban
E01002490,Urban
E01002491,Urban
E01002492,Urban
E01002493,Urban
E01002494,Urban
E01002495,Urban
E01002496,Urban
E01002497,Urban
E01002498,Urban
E01002499,Urban
E01002501,Urban
E01002502,Urban
E01002503,Urban
E01002504,Urban
E01002505,Urban
E01002506,Urban
E01002507,Urban
E01002508,Urban
E01002509,Urban
E01002511,Urban
E01002512,Urban
E01002513,Urban
E01002514,Urban
E01002515,Urban
E01002516,Urban
E01002518,Urban
E01002519,Urban
E01002520,Urban
E01002521,Urban
E01002523,Urban
E01002525,Urban
E01002526,Urban
E01002527,Urban
E01002528,Urban
E01002529,Urban
E01002530,Urban
E01002531,Urban
E01002532,Urban
E01002533,Urban
E01002534,Urban
E01002535,Urban
E01002536,Urban
E01002537,Urban
E01002538,Urban
E01002539,Urban
E01002540,Urban
E01002541,Urban
E01002542,Urban
E01002543,Urban
E01002544,Urban
E01002545,Urban
E01002546,Urban
E01002547,Urban
E01002548,Urban
E01002549,Urban
E01002550,Urban
E01002551,Urban
E01002552,Urban
E01002553,Urban
E01002554,Urban
E01002555,Urban
E01002556,Urban
E01002557,Urban
E01002558,Urban
E01002559,Urban
E01002560,Urban
E01002561,Urban
E01002562,Urban
E01002563,Urban
E01002564,Urban
E01002565,Urban
E01002566,Urban
E01002567,Urban
E01002568,Urban
E01002569,Urban
E01002570,Urban
E01002571,Urban
E01002572,Urban
E01002573,Urban
E01002574,Urban
E01002575,Urban
E01002576,Urban
E01002577,Urban
E01002578,Urban
E01002579,Urban
E01002580,Urban
E01002581,Urban
E01002582,Urban
E01002583,Urban
E01002584,Urban
E01002585,Urban
E01002586,Urban
E01002587,Urban
E01002588,Urban
E01002589,Urban
E01002590,Urban
E01002591,Urban
E01002592,Urban
E01002593,Urban
E01002594,Urban
E01002595,Urban
E01002596,Urban
E01002598,Urban
E01002599,Urban
E01002600,Urban
E01002601,Urban
E01002602,Urban
E01002603,Urban
E01002604,Urban
E01002605,Urban
E01002606,Urban
E01002607,Urban
E01002608,Urban
E01002609,Urban
E01002610,Urban
E01002611,Urban
E01002612,Urban
E01002613,Urban
E01002614,Urban
E01002615,Urban
E01002616,Urban
E01002617,Urban
E01002618,Urban
E01002619,Urban
E01002620,Urban
E01002621,Urban
E01002622,Urban
E01002623,Urban
E01002624,Urban
E01002625,Urban
E01002626,Urban
E01002627,Urban
E01002628,Urban
E01002629,Urban
E01002630,Urban
E01002631,Urban
E01002632,Urban
E01002633,Urban
E01002634,Urban
E01002635,Urban
E01002636,Urban
E01002637,Urban
E01002638,Urban
E01002639,Urban
E01002640,Urban
E01002641,Urban
E01002642,Urban
E01002643,Urban
E01002645,Urban
E01002646,Urban
E01002647,Urban
E01002648,Urban
E01002649,Urban
E01002650,Urban
E01002651,Urban
E01002652,Urban
E01002653,Urban
E01002654,Urban
E01002655,Urban
E01002656,Urban
E01002657,Urban
E01002658,Urban
E01002659,Urban
E01002660,Urban
E01002661,Urban
E01002662,Urban
E01002663,Urban
E01002664,Urban
E01002665,Urban
E01002666,Urban
E01002667,Urban
E01002668,Urban
E01002669,Urban
E01002670,Urban
E01002671,Urban
E01002672,Urban
E01002673,Urban
E01002674,Urban
E01002675,Urban
E01002676,Urban
E01002677,Urban
E01002678,Urban
E01002679,Urban
E01002680,Urban
E01002681,Urban
E01002682,Urban
E01002683,Urban
E01002684,Urban
E01002686,Urban
E01002687,Urban
E01002689,Urban
E01002690,Urban
E01002691,Urban
E01002692,Urban
E01002693,Urban
E01002694,Urban
E01002695,Urban
E01002696,Urban
E01002697,Urban
E01002698,Urban
E01002699,Urban
E01002700,Urban
E01002701,Urban
E01002702,Urban
E01002703,Urban
E01002704,Urban
E01002706,Urban
E01002707,Urban
E01002708,Urban
E01002709,Urban
E01002710,Urban
E01002711,Urban
E01002712,Urban
E01002713,Urban
E01002714,Urban
E01002715,Urban
E01002716,Urban
E01002717,Urban
E01002718,Urban
E01002719,Urban
E01002720,Urban
E01002721,Urban
E01002722,Urban
E01002723,Urban
E01002724,Urban
E01002725,Urban
E01002726,Urban
E01002727,Urban
E01002728,Urban
E01002729,Urban
E01002730,Urban
E01002731,Urban
E01002732,Urban
E01002733,Urban
E01002734,Urban
E01002735,Urban
E01002736,Urban
E01002737,Urban
E01002738,Urban
E01002739,Urban
E01002740,Urban
E01002741,Urban
E01002742,Urban
E01002743,Urban
E01002744,Urban
E01002745,Urban
E01002747,Urban
E01002748,Urban
E01002749,Urban
E01002751,Urban
E01002752,Urban
E01002753,Urban
E01002754,Urban
E01002755,Urban
E01002756,Urban
E01002757,Urban
E01002758,Urban
E01002759,Urban
E01002760,Urban
E01002762,Urban
E01002763,Urban
E01002764,Urban
E01002765,Urban
E01002766,Urban
E01002767,Urban
E01002768,Urban
E01002769,Urban
E01002770,Urban
E01002771,Urban
E01002772,Urban
E01002773,Urban
E01002774,Urban
E01002775,Urban
E01002776,Urban
E01002777,Urban
E01002778,Urban
E01002779,Urban
E01002780,Urban
E01002781,Urban
E01002782,Urban
E01002783,Urban
E01002784,Urban
E01002785,Urban
E01002786,Urban
E01002787,Urban
E01002788,Urban
E01002789,Urban
E01002790,Urban
E01002791,Urban
E01002792,Urban
E01002793,Urban
E01002794,Urban
E01002795,Urban
E01002796,Urban
E01002797,Urban
E01002798,Urban
E01002799,Urban
E01002800,Urban
E01002801,Urban
E01002802,Urban
E01002803,Urban
E01002804,Urban
E01002805,Urban
E01002806,Urban
E01002807,Urban
E01002808,Urban
E01002809,Urban
E01002810,Urban
E01002811,Urban
E01002812,Urban
E01002813,Urban
E01002814,Urban
E01002815,Urban
E01002816,Urban
E01002817,Urban
E01002818,Urban
E01002819,Urban
E01002820,Urban
E01002821,Urban
E01002822,Urban
E01002823,Urban
E01002824,Urban
E01002825,Urban
E01002826,Urban
E01002827,Urban
E01002828,Urban
E01002829,Urban
E01002830,Urban
E01002831,Urban
E01002832,Urban
E01002833,Urban
E01002834,Urban
E01002835,Urban
E01002836,Urban
E01002837,Urban
E01002838,Urban
E01002839,Urban
E01002840,Urban
E01002841,Urban
E01002842,Urban
E01002843,Urban
E01002844,Urban
E01002845,Urban
E01002846,Urban
E01002847,Urban
E01002848,Urban
E01002849,Urban
E01002850,Urban
E01002851,Urban
E01002852,Urban
E01002853,Urban
E01002854,Urban
E01002855,Urban
E01002856,Urban
E01002857,Urban
E01002858,Urban
E01002859,Urban
E01002860,Urban
E01002861,Urban
E01002862,Urban
E01002863,Urban
E01002864,Urban
E01002865,Urban
E01002866,Urban
E01002867,Urban
E01002868,Urban
E01002869,Urban
E01002870,Urban
E01002871,Urban
E01002872,Urban
E01002873,Urban
E01002874,Urban
E01002875,Urban
E01002876,Urban
